EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|Hora|geometry
usp2020iwle|2020-05-06 02:55:51.321655|-11.340974|-73.2323|0.0|JROBERTO||USP|usp2020iwle|mb|4.271143366|jroberto|Central Peru|earthquake|2|POINT (-73.2323 -11.340974)
usp2020ieuz|2020-04-26 11:25:20.153478|-4.319978|-38.223763|0.0|JROBERTO||USP|usp2020ieuz|mR|1.790338853|jroberto|Beberibe/CE|earthquake|11|POINT (-38.223763 -4.319978)
usp2020icab|2020-04-24 22:35:27.345952|-21.27833|-48.453598|0.0|JROBERTO||USP|usp2020icab|MLv|1.723516659|jroberto|Monte Alto/SP|earthquake|22|POINT (-48.453598 -21.27833)
usp2020huul|2020-04-20 23:47:33.297925|-7.968016|-74.433426|153.6305084|JROBERTO||USP|usp2020huul|mb|4.940979205|jroberto|Peru-Brazil Border Region|earthquake|23|POINT (-74.433426 -7.968016)
usp2020gwdy|2020-04-07 12:12:15.942365|-4.104782|-39.238846|0.0|JROBERTO||USP|usp2020gwdy|mR|1.645540105|jroberto|Paramoti/CE|earthquake|12|POINT (-39.238846 -4.104782)
usp2020gvpr|2020-04-07 04:59:26.660000|-18.530833|-43.817333|0.0|JROBERTO||USP|usp2020gvpr|mR|2.484735578|jroberto|Gouveia/MG|earthquake|4|POINT (-43.817333 -18.530833)
usp2020gtqy|2020-04-06 03:21:20.482682|-5.489295|-35.677689|0.0|CLEUSA||USP|usp2020gtqy|mR|1.829269471|cleusa|Pureza/RN|earthquake|3|POINT (-35.677689 -5.489295)
usp2020gssg|2020-04-05 14:52:35.787527|-18.861515|-44.756199|0.0|JROBERTO||USP|usp2020gssg|mR|2.274229384|jroberto|Felixlandia/MG|earthquake|14|POINT (-44.756199 -18.861515)
usp2020ggws|2020-03-30 03:30:11.513458|-5.537501|-35.644997|0.0|JROBERTO||USP|usp2020ggws|MLv|1.740903755|jroberto|João Câmara/RN|earthquake|3|POINT (-35.644997 -5.537501)
usp2020gccp|2020-03-27 12:47:26.210000|-18.872167|-44.737167|0.0|CLEUSA||USP|usp2020gccp|mR|2.986234653|cleusa|Felixlandia/MG|earthquake|12|POINT (-44.737167 -18.872167)
usp2020fyzv|2020-03-25 19:59:41.000000|-21.372|-48.5641|0.0|JROBERTO||USP|usp2020fyzv|MLv|1.940012021|cleusa|Taquaritinga/SP|earthquake|19|POINT (-48.5641 -21.372)
usp2020fyjb|2020-03-25 11:30:39.697009|-24.543324|-41.928215|0.0|JROBERTO||USP|usp2020fyjb|mb|4.178979589|jroberto|South Atlantic Ocean|earthquake|11|POINT (-41.928215 -24.543324)
usp2020fjbe|2020-03-17 02:29:22.237906|-5.359785|-35.569271|0.0|JROBERTO||USP|usp2020fjbe|mR|1.728782085|jroberto|Pureza/RN|earthquake|2|POINT (-35.569271 -5.359785)
usp2020fiii|2020-03-16 16:58:48.696939|-22.50906|-47.5238|0.0|JROBERTO||USP|usp2020fiii|mR|2.317378962|jroberto|Santa Gertrudes/SP|earthquake|16|POINT (-47.5238 -22.50906)
usp2020feen|2020-03-14 10:29:53.269101|-28.555647|-51.73761|0.0|BRUNO||USP|usp2020feen|MLv|2.420954395|bruno|Guabiju/RS|earthquake|10|POINT (-51.73761 -28.555647)
usp2020exyh|2020-03-11 00:32:49.893461|-21.306511|-48.457108|0.0|JROBERTO||USP|usp2020exyh|mR|2.111154259|jroberto|Monte Alto/SP|earthquake|0|POINT (-48.457108 -21.306511)
usp2020etpn|2020-03-08 15:33:43.525556|-21.086292|-48.690044|0.0|JROBERTO||USP|usp2020etpn|MLv|1.307594922|jroberto|Pirangi/SP|earthquake|15|POINT (-48.690044 -21.086292)
usp2020eghn|2020-03-01 08:45:19.932470|-22.500057|-43.181839|0.0|JROBERTO||USP|usp2020eghn|mR|2.135755593|jroberto|Petropolis/RJ|earthquake|8|POINT (-43.181839 -22.500057)
usp2020edoq|2020-02-28 20:56:20.061397|-29.796799|-51.602009|0.0|JROBERTO||USP|usp2020edoq|mR|1.991609846|jroberto|Charqueadas/RS|earthquake|20|POINT (-51.602009 -29.796799)
usp2020ecpu|2020-02-28 08:23:31.946707|-8.299616|-35.99506|0.0|JROBERTO||USP|usp2020ecpu|mR|1.735890551|jroberto|Caruaru/PE|earthquake|8|POINT (-35.99506 -8.299616)
usp2020dwtc|2020-02-25 03:14:33.399999|-21.152333|-42.356|0.0|JROBERTO||USP|usp2020dwtc|mR|1.925402489|jroberto|Muriae/MG|earthquake|3|POINT (-42.356 -21.152333)
usp2020dqqn|2020-02-21 19:08:19.998663|-21.128254|-42.380299|0.0|JROBERTO||USP|usp2020dqqn|mR|2.218578552|jroberto|Muriae/MG|earthquake|19|POINT (-42.380299 -21.128254)
usp2020dnzc|2020-02-20 08:03:31.741533|-22.396002|-40.123154|0.0|JROBERTO||USP|usp2020dnzc|mR|2.246056897|jroberto|Sao Joao da Barra/RJ|earthquake|8|POINT (-40.123154 -22.396002)
usp2020dhrm|2020-02-16 21:23:38.927589|-3.089664|-40.706009|0.0|JROBERTO||USP|usp2020dhrm|MLv|2.00183522|jroberto|Granja/CE|earthquake|21|POINT (-40.706009 -3.089664)
usp2020cysu|2020-02-11 23:49:36.231579|-21.32855|-48.70472|0.0|JROBERTO||USP|usp2020cysu|MLv|1.538170095|jroberto|Fernando Prestes/SP|earthquake|23|POINT (-48.70472 -21.32855)
usp2020cmvr|2020-02-05 11:39:37.463285|-11.586783|-56.81358|0.0|JROBERTO||USP|usp2020cmvr|MLv|1.862743429|jroberto|Novo Horizonte do Norte/MT|earthquake|11|POINT (-56.81358 -11.586783)
usp2020clso|2020-02-04 20:57:05.057450|-29.924107|-51.335392|0.0|JROBERTO||USP|usp2020clso|MLv|2.447797085|bruno|Nova Santa Rita/RS|earthquake|20|POINT (-51.335392 -29.924107)
usp2020byln|2020-01-28 14:37:23.610893|-19.448011|-44.265522|0.0|JROBERTO||USP|usp2020byln|mR|2.19548811|jroberto|Sete Lagoas/MG|earthquake|14|POINT (-44.265522 -19.448011)
usp2020bobs|2020-01-22 22:18:08.277323|-19.567486|-44.021225|0.0|JROBERTO||USP|usp2020bobs|mR|2.655350201|jroberto|Pedro Leopoldo/MG|earthquake|22|POINT (-44.021225 -19.567486)
usp2020blrm|2020-01-21 14:52:00.995030|-30.343201|-53.948036|0.0|BRUNO||USP|usp2020blrm|MLv|2.005720706|bruno|Vila Nova do Sul/RS|earthquake|14|POINT (-53.948036 -30.343201)
usp2020bkhq|2020-01-20 20:44:38.625033|-11.403181|-47.480755|0.0|JROBERTO||USP|usp2020bkhq|mR|2.168441202|jroberto|Natividade/TO|earthquake|20|POINT (-47.480755 -11.403181)
usp2020bams|2020-01-15 11:57:12.970901|-26.876461|-51.056782|0.0|BRUNO||USP|usp2020bams|MLv|2.640425448|bruno|Rio das Antas/SC|earthquake|11|POINT (-51.056782 -26.876461)
usp2020azmg|2020-01-14 22:34:46.671575|-8.775163|-57.107983|0.0|JROBERTO||USP|usp2020azmg|mR|2.210521663|jroberto|Apiacas/MT|earthquake|22|POINT (-57.107983 -8.775163)
usp2019zphw|2019-12-31 03:24:30.045263|-8.048961|-36.140076|0.0|JROBERTO||USP|usp2019zphw|mR|1.890124329|jroberto|Caruaru/PE|earthquake|3|POINT (-36.140076 -8.048961)
usp2019zmin|2019-12-29 12:19:30.735133|-10.716625|-62.171799|0.0|JROBERTO||USP|usp2019zmin|mR|2.971076444|jroberto|Ouro Preto do Oeste/RO|earthquake|12|POINT (-62.171799 -10.716625)
usp2019yztx|2019-12-22 15:18:26.820246|-18.804367|-45.228527|0.0|JROBERTO||USP|usp2019yztx|mR|2.444696201|jroberto|Morada Nova de Minas/MG|earthquake|15|POINT (-45.228527 -18.804367)
usp2019xwze|2019-12-06 21:01:45.580783|-24.890438|-49.612991|0.0|JROBERTO||USP|usp2019xwze|mR|1.803279282|jroberto|Cerro Azul/PR|earthquake|21|POINT (-49.612991 -24.890438)
usp2019xuxp|2019-12-05 17:57:53.783607|-11.696292|-56.717846|0.0|JROBERTO||USP|usp2019xuxp|MLv|1.631800732|jroberto|Novo Horizonte do Norte/MT|earthquake|17|POINT (-56.717846 -11.696292)
usp2019xphv|2019-12-02 16:18:38.838658|-10.363085|-48.768932|0.0|JROBERTO||USP|usp2019xphv|mR|2.529157032|jroberto|Paraíso do Tocantins/TO|earthquake|16|POINT (-48.768932 -10.363085)
usp2019xeru|2019-11-26 20:51:45.509999|-13.083667|-39.455833|0.0|JROBERTO||USP|usp2019xeru|mR|2.017636418|jroberto|São Miguel das Matas/BA|earthquake|20|POINT (-39.455833 -13.083667)
usp2019wvnq|2019-11-21 20:32:05.973683|-27.62475|-52.346397|0.0|JROBERTO||USP|usp2019wvnq|mR|2.12820885|jroberto|Erechim/RS|earthquake|20|POINT (-52.346397 -27.62475)
usp2019wtje|2019-11-20 16:00:25.937854|-21.504377|-48.639511|0.0|JROBERTO||USP|usp2019wtje|MLv|2.26675052|jroberto|Taquaritinga/SP|earthquake|16|POINT (-48.639511 -21.504377)
usp2019wlmi|2019-11-16 08:31:25.943991|-4.239027|-38.245049|0.0|JROBERTO||USP|usp2019wlmi|mR|0.9791989228|jroberto|Cascavel/CE|earthquake|8|POINT (-38.245049 -4.239027)
usp2019witv|2019-11-14 20:52:26.439577|-8.607738|-74.437469|113.8399963|JROBERTO||USP|usp2019witv|mb|4.795036067|jroberto|Peru-Brazil Border Region|earthquake|20|POINT (-74.437469 -8.607738)
usp2019whrz|2019-11-14 06:49:44.404228|-15.046128|-60.109592|10.0|JROBERTO||USP|usp2019whrz|mR|2.902750564|jroberto|Central Bolivia|earthquake|6|POINT (-60.109592 -15.046128)
usp2019wftj|2019-11-13 05:15:34.638697|-14.408092|-59.161606|0.0|JROBERTO||USP|usp2019wftj|mR|1.985098696|jroberto|Conquista D'oeste/MT|earthquake|5|POINT (-59.161606 -14.408092)
usp2019vypv|2019-11-09 07:30:24.050000|-13.013167|-39.594|0.0|JROBERTO||USP|usp2019vypv|mR|3.298669695|jroberto|Amargosa/BA|earthquake|7|POINT (-39.594 -13.013167)
usp2019vxxz|2019-11-08 22:29:39.948410|-10.566216|-48.621628|0.0|JROBERTO||USP|usp2019vxxz|mR|2.191988659|jroberto|Porto Nacional/TO|earthquake|22|POINT (-48.621628 -10.566216)
usp2019vqmo|2019-11-04 20:46:11.993950|-14.776993|-50.858368|0.0|JROBERTO||USP|usp2019vqmo|mR|2.299699345|jroberto|Aruanã/GO|earthquake|20|POINT (-50.858368 -14.776993)
usp2019vpsr|2019-11-04 10:43:30.468102|-20.68759|-45.730099|0.0|JROBERTO||USP|usp2019vpsr|MLv|3.479283814|jroberto|Guapé/MG|earthquake|10|POINT (-45.730099 -20.68759)
usp2019vjad|2019-10-31 18:32:34.760772|-11.549317|-56.76873|0.0|JROBERTO||USP|usp2019vjad|MLv|1.916961813|jroberto|Novo Horizonte do Norte/MT|earthquake|18|POINT (-56.76873 -11.549317)
usp2019vavy|2019-10-27 07:20:11.573865|-25.338806|-43.0135|0.0|JROBERTO||USP|usp2019vavy|mR|2.49377238|jroberto|Margem Continental/PR|earthquake|7|POINT (-43.0135 -25.338806)
usp2019undj|2019-10-19 19:11:02.898460|-7.631734|-48.584808|0.0|JROBERTO||USP|usp2019undj|mR|2.612739022|jroberto|Bandeirantes do Tocantins/TO|earthquake|19|POINT (-48.584808 -7.631734)
usp2019ulmy|2019-10-18 21:45:23.169366|-7.054702|-55.19416|0.0|JROBERTO||USP|usp2019ulmy|mR|2.413280947|jroberto|Novo Progresso/PA|earthquake|21|POINT (-55.19416 -7.054702)
usp2019tqsb|2019-10-07 12:28:16.497789|-16.970537|-54.360413|0.0|JROBERTO||USP|usp2019tqsb|mR|3.152399588|jroberto|Pedra Preta/MT|earthquake|12|POINT (-54.360413 -16.970537)
usp2019tmpc|2019-10-05 06:26:22.616866|0.190611|-61.337379|0.0|JROBERTO||USP|usp2019tmpc|mR|2.611385589|jroberto|Rorainopolis/RR|earthquake|6|POINT (-61.337379 0.190611)
usp2019tfyz|2019-10-01 15:28:35.859660|-14.142615|-48.857517|0.0|JROBERTO||USP|usp2019tfyz|mR|2.382745253|jroberto|Uruaçu/GO|earthquake|15|POINT (-48.857517 -14.142615)
usp2019szad|2019-09-27 20:06:53.619615|-22.958195|-44.226974|0.0|BRUNO||USP|usp2019szad|MLv|2.413158183|bruno|Bananal/SP|earthquake|20|POINT (-44.226974 -22.958195)
usp2019rxbv|2019-09-12 13:09:11.922758|-15.327746|-64.828697|584.418457|JROBERTO||USP|usp2019rxbv|mb|4.691199566|jroberto|Central Bolivia|earthquake|13|POINT (-64.828697 -15.327746)
usp2019rvwb|2019-09-11 21:07:06.649725|-16.216013|-44.244568|0.0|JROBERTO||USP|usp2019rvwb|mR|2.190281884|jroberto|Mirabela/MG|earthquake|21|POINT (-44.244568 -16.216013)
usp2019rjok|2019-09-05 03:37:04.311703|-5.696856|-37.507927|0.0|JROBERTO||USP|usp2019rjok|mR|2.76125344|jroberto|Caraubas/RN|earthquake|3|POINT (-37.507927 -5.696856)
usp2019qdvs|2019-08-18 18:56:58.004808|-17.26222|-40.716824|0.0|JROBERTO||USP|usp2019qdvs|mR|2.391312004|jroberto|Umburatiba/MG|earthquake|18|POINT (-40.716824 -17.26222)
usp2019qbcf|2019-08-17 06:49:50.000000|-11.6091|-56.7374|0.0|JROBERTO||USP|usp2019qbcf|MLv|1.282456921|jroberto|Novo Horizonte do Norte/MT|earthquake|6|POINT (-56.7374 -11.6091)
usp2019plxq|2019-08-08 23:28:26.673349|-11.302128|-48.437824|0.0|JROBERTO||USP|usp2019plxq|mR|3.32511154|jroberto|Ipueiras/TO|earthquake|23|POINT (-48.437824 -11.302128)
usp2019pfqs|2019-08-05 13:10:03.428572|-5.135799|-65.062134|0.0|JROBERTO||USP|usp2019pfqs|mR|3.642976453|jroberto|Western Brazil|earthquake|13|POINT (-65.062134 -5.135799)
usp2019pdim|2019-08-04 06:43:24.992405|-6.364818|-72.468437|0.0|JROBERTO||USP|usp2019pdim|mb|3.963414839|jroberto|Peru-Brazil Border Region|earthquake|6|POINT (-72.468437 -6.364818)
usp2019pcuo|2019-08-03 23:41:19.192683|-5.593273|-35.523769|0.0|JROBERTO||USP|usp2019pcuo|mR|1.95945679|jroberto|Taipu/RN|earthquake|23|POINT (-35.523769 -5.593273)
usp2019pcfg|2019-08-03 15:57:17.451487|-19.931374|-43.120468|10.0|JROBERTO||USP|usp2019pcfg|mb|3.564764689|jroberto|Rio Piracicaba/MG|earthquake|15|POINT (-43.120468 -19.931374)
usp2019papx|2019-08-02 19:03:53.432695|-20.38426|-45.576134|0.0|JROBERTO||USP|usp2019papx|mR|2.296166742|jroberto|Corrego Fundo/MG|earthquake|19|POINT (-45.576134 -20.38426)
usp2019ovhc|2019-07-30 20:57:01.876881|-7.136977|-55.502003|0.0|JROBERTO||USP|usp2019ovhc|mR|2.57558138|jroberto|Novo Progresso/PA|earthquake|20|POINT (-55.502003 -7.136977)
usp2019ofvr|2019-07-22 10:07:04.896268|-5.631782|-36.459949|0.0|JROBERTO||USP|usp2019ofvr|mR|1.770867901|jroberto|Fernando Pedroza/RN|earthquake|10|POINT (-36.459949 -5.631782)
usp2019nxvu|2019-07-18 01:05:58.282708|-14.797579|-50.52504|0.0|JROBERTO||USP|usp2019nxvu|mR|2.505344577|jroberto|Mozarlandia/GO|earthquake|1|POINT (-50.52504 -14.797579)
usp2019nwnn|2019-07-17 07:47:07.972485|2.741087|-59.801678|0.0|JROBERTO||USP|usp2019nwnn|mR|3.786832516|jroberto|Guyana|earthquake|7|POINT (-59.801678 2.741087)
usp2019nssq|2019-07-15 05:49:58.195511|-5.085949|-39.446594|0.0|JROBERTO||USP|usp2019nssq|MLv|1.427194558|jroberto|Quixeramobim/CE|earthquake|5|POINT (-39.446594 -5.085949)
usp2019npps|2019-07-13 12:56:20.933440|-5.476059|-35.818932|0.0|JROBERTO||USP|usp2019npps|mR|2.554298529|jroberto|Joao Camara/RN|earthquake|12|POINT (-35.818932 -5.476059)
usp2019nktc|2019-07-10 20:58:46.068889|-22.839394|-44.305885|0.0|BRUNO||USP|usp2019nktc|MLv|2.035461072|bruno|Bananal/SP|earthquake|20|POINT (-44.305885 -22.839394)
usp2019lvdi|2019-06-18 02:25:18.993902|-16.421968|-41.003403|0.0|JROBERTO||USP|usp2019lvdi|mR|1.735830561|jroberto|Jequitinhonha/MG|earthquake|2|POINT (-41.003403 -16.421968)
usp2019licn|2019-06-10 23:15:29.193924|-16.998962|-53.294956|0.0|JROBERTO||USP|usp2019licn|mR|1.757303609|jroberto|Alto Garcas/MT|earthquake|23|POINT (-53.294956 -16.998962)
usp2019lbot|2019-06-07 09:29:00.823082|-29.399817|-51.053963|0.1913028508|JROBERTO||USP|usp2019lbot|mR|2.206593167|mbianchi|Nova Petropolis/RS|earthquake|9|POINT (-51.053963 -29.399817)
usp2019latw|2019-06-06 22:55:30.630348|-13.850065|-44.721333|0.0|MASSUMPCAO||USP|usp2019latw|mR|2.832513184|marcelo|Coribe/BA|earthquake|22|POINT (-44.721333 -13.850065)
usp2019krgl|2019-06-01 17:55:44.819393|-14.252805|-70.92968|0.0|JROBERTO||USP|usp2019krgl|mb|4.390796571|jroberto|Central Peru|earthquake|17|POINT (-70.92968 -14.252805)
usp2019kken|2019-05-28 21:00:19.515880|1.426086|-55.666199|0.0|JROBERTO||USP|usp2019kken|mR|3.104644939|jroberto|Oriximina/PA|earthquake|21|POINT (-55.666199 1.426086)
usp2019kclw|2019-05-24 15:37:58.196020|-15.080709|-50.867908|0.0|JROBERTO||USP|usp2019kclw|mR|3.212060264|jroberto|Araguapaz/GO|earthquake|15|POINT (-50.867908 -15.080709)
usp2019kcjz|2019-05-24 14:40:43.494224|-15.186821|-50.787983|0.0|JROBERTO||USP|usp2019kcjz|mR|2.994855983|jroberto|Araguapaz/GO|earthquake|14|POINT (-50.787983 -15.186821)
usp2019jnud|2019-05-16 14:45:58.899999|-6.1355|-36.044833|0.0|JROBERTO||USP|usp2019jnud|mR|2.063286381|jroberto|Santa Cruz/RN|earthquake|14|POINT (-36.044833 -6.1355)
usp2019iyvv|2019-05-08 10:34:20.574393|-27.285929|-49.310375|0.0|JROBERTO||USP|usp2019iyvv|MLv|2.164225429|jroberto|Presidente Nereu/SC|earthquake|10|POINT (-49.310375 -27.285929)
usp2019iftr|2019-04-27 23:53:53.000000|1.5773|-55.5003|0.0|JROBERTO||USP|usp2019iftr|mR|2.614634088|jroberto|Oriximina/PA|earthquake|23|POINT (-55.5003 1.5773)
usp2019iefr|2019-04-27 03:42:15.740083|-29.460917|-50.692387|0.0|JROBERTO||USP|usp2019iefr|mR|2.11399395|jroberto|Tres Coroas/RS|earthquake|3|POINT (-50.692387 -29.460917)
usp2019hxfl|2019-04-23 07:38:09.257584|-25.183924|-49.252491|0.0|JROBERTO||USP|usp2019hxfl|mR|2.516450329|jroberto|Rio Branco do Sul/PR|earthquake|7|POINT (-49.252491 -25.183924)
usp2019hxbo|2019-04-23 05:40:02.649999|1.5825|-55.500333|0.0|JROBERTO||USP|usp2019hxbo|mR|2.998231415|jroberto|Oriximina/PA|earthquake|5|POINT (-55.500333 1.5825)
usp2019hwcv|2019-04-22 17:10:11.142622|-20.638166|-48.51162|0.0|JROBERTO||USP|usp2019hwcv|mR|2.256361857|jroberto|Colina/SP|earthquake|17|POINT (-48.51162 -20.638166)
usp2019hrta|2019-04-20 07:40:08.304161|-8.144406|-73.8619|188.2015686|JROBERTO||USP|usp2019hrta|mb|3.956995427|jroberto|Peru-Brazil Border Region|earthquake|7|POINT (-73.8619 -8.144406)
usp2019hodb|2019-04-18 08:11:44.810000|3.84|-59.9245|0.0|MASSUMPCAO||USP|usp2019hodb|mR|3.740195923|marcelo|Guyana|earthquake|8|POINT (-59.9245 3.84)
usp2019fxxk|2019-03-26 05:37:58.430714|-19.244541|-56.401398|0.0|JROBERTO||USP|usp2019fxxk|mR|2.229484415|jroberto|Miranda/MS|earthquake|5|POINT (-56.401398 -19.244541)
usp2019ftlz|2019-03-23 19:18:38.159999|-5.122667|-39.477667|0.0|JROBERTO||USP|usp2019ftlz|mR|2.475194233|jroberto|Quixeramobim/CE|earthquake|19|POINT (-39.477667 -5.122667)
usp2019fsnn|2019-03-23 06:57:26.710000|-5.090167|-39.4495|0.0|JROBERTO||USP|usp2019fsnn|mR|2.082732361|jroberto|Quixeramobim/CE|earthquake|6|POINT (-39.4495 -5.090167)
usp2019fsmv|2019-03-23 06:36:09.689999|-5.076833|-39.435|0.0|JROBERTO||USP|usp2019fsmv|mR|2.002301729|jroberto|Quixeramobim/CE|earthquake|6|POINT (-39.435 -5.076833)
usp2019fnic|2019-03-20 10:32:37.899999|-5.177333|-39.422333|0.0|JROBERTO||USP|usp2019fnic|mR|2.906942116|jroberto|Quixeramobim/CE|earthquake|10|POINT (-39.422333 -5.177333)
usp2019flod|2019-03-19 11:19:04.225576|-5.191451|-39.432022|0.0|JROBERTO||USP|usp2019flod|mR|2.324901625|jroberto|Quixeramobim/CE|earthquake|11|POINT (-39.432022 -5.191451)
usp2019fjau|2019-03-18 02:17:49.821470|-10.023623|-36.778984|0.0|JROBERTO||USP|usp2019fjau|mR|2.539277913|jroberto|Olho d'Agua Grande/AL|earthquake|2|POINT (-36.778984 -10.023623)
usp2019euwv|2019-03-10 08:24:19.729003|-12.731566|-71.333809|108.2216492|JROBERTO||USP|usp2019euwv|mb|5.58203865|jroberto|Central Peru|earthquake|8|POINT (-71.333809 -12.731566)
usp2019engw|2019-03-06 04:22:31.780000|-5.863833|-50.629|0.0|JROBERTO||USP|usp2019engw|mR|3.317255979|jroberto|Parauapebas/PA|earthquake|4|POINT (-50.629 -5.863833)
usp2019ddmy|2019-02-14 14:33:21.122763|-12.083714|-74.105431|35.03587723|JROBERTO||USP|usp2019ddmy|mb|5.318765673|jroberto|Central Peru|earthquake|14|POINT (-74.105431 -12.083714)
usp2019ctjp|2019-02-09 01:29:49.547343|-23.057913|-51.224033|0.0|JROBERTO||USP|usp2019ctjp|mR|1.714894009|jroberto|Bela Vista do Paraiso/PR|earthquake|1|POINT (-51.224033 -23.057913)
usp2019crad|2019-02-07 18:26:47.647676|-21.199203|-48.152218|0.6459830999|JROBERTO||USP|usp2019crad|mR|2.528547307|jroberto|Barrinha/SP|earthquake|18|POINT (-48.152218 -21.199203)
usp2019cblo|2019-01-30 06:02:18.536861|-9.626957|-35.859005|0.0|JROBERTO||USP|usp2019cblo|mR|1.483890399|jroberto|Pilar/AL|earthquake|6|POINT (-35.859005 -9.626957)
usp2019cblg|2019-01-30 05:53:22.856164|-9.598113|-35.840168|0.0|JROBERTO||USP|usp2019cblg|mR|1.41676068|jroberto|Pilar/AL|earthquake|5|POINT (-35.840168 -9.598113)
usp2019cblb|2019-01-30 05:47:16.008695|-9.610909|-35.906242|0.0|JROBERTO||USP|usp2019cblb|mR|1.4566472|jroberto|Pilar/AL|earthquake|5|POINT (-35.906242 -9.610909)
usp2019blfy|2019-01-21 09:01:30.769999|-15.386|-44.873|0.0|MASSUMPCAO||USP|usp2019blfy|mR|2.958031957|massumpcao|Bonito de Minas/MG|earthquake|9|POINT (-44.873 -15.386)
usp2019auwd|2019-01-12 09:54:07.623343|-10.652882|-37.366673|0.0|JROBERTO||USP|usp2019auwd|mR|2.165176205|jroberto|Malhador/SE|earthquake|9|POINT (-37.366673 -10.652882)
usp2019aphs|2019-01-09 08:55:54.100000|-10.654333|-37.333833|0.0|JROBERTO||USP|usp2019aphs|mR|2.725741647|jroberto|Malhador/SE|earthquake|8|POINT (-37.333833 -10.654333)
usp2019aium|2019-01-05 19:25:38.577034|-8.218705|-71.616203|579.3582153|JROBERTO||USP|usp2019aium|mB|6.277934573|jroberto|Western Brazil|earthquake|19|POINT (-71.616203 -8.218705)
usp2019aczf|2019-01-02 14:59:04.269157|-20.231886|-43.528389|0.0|JROBERTO||USP|usp2019aczf|mR|2.358862845|jroberto|Ouro Preto/MG|earthquake|14|POINT (-43.528389 -20.231886)
usp2018zgyr|2018-12-26 13:40:08.913695|-22.747013|-43.76289|0.0|JROBERTO||USP|usp2018zgyr|mR|2.436648011|jroberto|Seropedica/RJ|earthquake|13|POINT (-43.76289 -22.747013)
usp2018yuyk|2018-12-19 23:54:15.259999|-15.373833|-56.094333|0.0|JROBERTO||USP|usp2018yuyk|mR|3.243349111|jroberto|Cuiaba/MT|earthquake|23|POINT (-56.094333 -15.373833)
usp2018ysjs|2018-12-18 14:12:49.110292|-21.58362|-47.303696|0.0|JROBERTO||USP|usp2018ysjs|MLv|2.356070203|jroberto|Santa Rosa de Viterbo/SP|earthquake|14|POINT (-47.303696 -21.58362)
usp2018ydyl|2018-12-10 16:36:50.351558|-13.678699|-40.642128|0.0|JROBERTO||USP|usp2018ydyl|mR|1.664865782|jroberto|Maracas/BA|earthquake|16|POINT (-40.642128 -13.678699)
usp2018xsbt|2018-12-04 04:39:52.242154|-13.289248|-45.858051|0.0|JROBERTO||USP|usp2018xsbt|mR|2.794879731|jroberto|Sao Domingos/GO|earthquake|4|POINT (-45.858051 -13.289248)
usp2018xlvj|2018-11-30 18:36:26.169546|-11.400804|-73.986107|10.0|JROBERTO||USP|usp2018xlvj|mb|4.208110713|jroberto|Central Peru|earthquake|18|POINT (-73.986107 -11.400804)
usp2018wkrx|2018-11-15 22:11:46.043267|-11.5606|-56.768345|0.0|JROBERTO||USP|usp2018wkrx|mR|2.591913601|jroberto|Novo Horizonte do Norte/MT|earthquake|22|POINT (-56.768345 -11.5606)
usp2018wkoz|2018-11-15 20:43:36.193379|-8.681335|-74.153122|147.6782227|JROBERTO||USP|usp2018wkoz|mb|4.085509873|jroberto|Peru-Brazil Border Region|earthquake|20|POINT (-74.153122 -8.681335)
usp2018wfmr|2018-11-13 01:52:06.540768|-11.686397|-56.735161|0.0|JROBERTO||USP|usp2018wfmr|MLv|2.069150985|jroberto|Novo Horizonte do Norte/MT|earthquake|1|POINT (-56.735161 -11.686397)
usp2018vtrk|2018-11-06 14:38:09.956541|-15.414663|-56.720177|0.0|JROBERTO||USP|usp2018vtrk|mR|2.469116592|jroberto|Jangada/MT|earthquake|14|POINT (-56.720177 -15.414663)
usp2018uwkg|2018-10-24 20:53:20.304952|-23.493708|-51.899879|0.0|JROBERTO||USP|usp2018uwkg|mR|2.036018512|jroberto|Sarandi/PR|earthquake|20|POINT (-51.899879 -23.493708)
usp2018uweb|2018-10-24 17:45:54.221805|-23.312433|-51.029442|0.0|JROBERTO||USP|usp2018uweb|mR|2.119577885|jroberto|Londrina/PR|earthquake|17|POINT (-51.029442 -23.312433)
usp2018uqnp|2018-10-21 15:46:18.820624|-9.359381|-35.732342|0.0|JROBERTO||USP|usp2018uqnp|mR|1.772274949|jroberto|Flexeiras/AL|earthquake|15|POINT (-35.732342 -9.359381)
usp2018ujlo|2018-10-17 18:47:14.042179|-14.299323|-49.591988|0.0|JROBERTO||USP|usp2018ujlo|mR|2.853956875|jroberto|Campos Verdes/GO|earthquake|18|POINT (-49.591988 -14.299323)
usp2018ture|2018-10-09 16:35:12.500000|-22.635167|-43.715167|0.0|JROBERTO||USP|usp2018ture|MLv|2.60597307|scmag@seisMaster|Paracambi/RJ|earthquake|16|POINT (-43.715167 -22.635167)
usp2018ttnm|2018-10-09 01:34:06.955376|-15.33831|-54.422035|0.0|JROBERTO||USP|usp2018ttnm|mR|3.264983347|jroberto|Primavera do Leste/MT|earthquake|1|POINT (-54.422035 -15.33831)
