EventID;Time;Longitude;Latitude;depth;magnitude;magnitudet;region;author;mode
"bsb20111203154900";2011-12-03T15:49:00.000Z;-40.470;-8.960;0.0;3.3;"mR";"Petrolina-PE";"UFRN";M
"bsb20111024123800";2011-10-24T12:38:00.000Z;-35.750;-5.540;0.0;2.8;"mR";"Joao Camara-RN";"UFRN";M
"bsb20111022192949";2011-10-22T19:29:49.000Z;-43.940;-20.100;0.0;3.4;"mR";"Nova Lima-MG";"IAG;UnB;ESAR;UNESP-RC";M
"bsb20111014071706";2011-10-14T07:17:06.000Z;-45.760;-20.630;0.0;2.8;"mR";"Sto. Inacio-MG";"IAG;ESAR;UNESP-RC;IPT";M
"bsb20110818211454";2011-08-18T21:14:54.000Z;-49.960;-30.440;0.0;3.3;"mR";"Plataf. Cont.-RS";"IAG;IPT";M
"bsb20110814165010";2011-08-14T16:50:10.000Z;-44.950;-21.170;0.0;3.2;"mR";"Ijaci; Funil-MG";"UnB;IAG";M
"bsb20110808135300";2011-08-08T13:53:00.000Z;-40.510;-3.630;5.0;3.0;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20110801061835";2011-08-01T06:18:35.000Z;-52.830;-25.050;0.0;2.8;"mR";"Guaraniacu-PR";"IAG;IPT";M
"bsb20110727182550";2011-07-27T18:25:50.000Z;-39.550;-22.180;0.0;3.2;"mR";"Plataf. Cont.-RJ";"IAG;ESAR";M
"usp2011jrtz";2011-05-18T19:13:43.000Z;-56.143;-14.959;0.0;3.2;"mR";"Nobres/MT";"marcelo";M
"bsb20110430081622";2011-04-30T08:16:22.000Z;-48.700;-11.170;0.0;3.6;"mR";"Brejinho de Nazare-TO";"UnB";M
"bsb20110305232941";2011-03-05T23:29:41.000Z;-43.883;-16.701;0.0;3.3;"mR";"Montes Claros-MG";"UnB;IAG";M
"bsb20110304070535";2011-03-04T07:05:35.000Z;-49.210;-13.780;0.0;3.1;"mR";"Estrela Norte-GO";"UnB";M
"bsb20110304070207";2011-03-04T07:02:07.000Z;-49.210;-13.780;0.0;2.8;"mR";"Estrela Norte-GO";"UnB";M
"bsb20110304065945";2011-03-04T06:59:45.000Z;-49.210;-13.780;0.0;3.6;"mR";"Estrela Norte-GO";"UnB; IAG";M
"bsb20110302191716";2011-03-02T19:17:16.000Z;-48.710;-11.450;0.0;3.2;"mR";"Alianca do Tocantins-TO";"UnB";M
"bsb20110227074100";2011-02-27T07:41:00.000Z;-51.100;-29.140;0.0;3.1;"mR";"Caxias do Sul-RS";"IPT";M
"bsb20110226225212";2011-02-26T22:52:12.000Z;-49.210;-13.780;0.0;3.4;"mR";"Estrela Norte-GO";"UnB";M
"bsb20110108114938";2011-01-08T11:49:38.000Z;-48.840;-13.520;0.0;4.1;"mR";"Trombas/Formosa-GO";"UnB;IAG";M
"usp2010ycmp";2010-12-09T21:29:19.218Z;-46.177;-13.837;0.0;4.2;"mb";"Guarani de Goias/GO";"JRoberto";M
"bsb20101209212914";2010-12-09T21:29:14.000Z;-46.320;-13.400;0.0;3.7;"mR";"Sao Domingos-GO";"UnB;IAG";M
"bsb20101205000100";2010-12-05T00:01:00.000Z;-36.100;-5.460;5.0;3.1;"mR";"Pedra Preta-RN";"UFRN";M
"bsb20101204235800";2010-12-04T23:58:00.000Z;-36.100;-5.460;5.0;3.0;"mR";"Pedra Preta-RN";"UFRN";M
"bsb20101204112600";2010-12-04T11:26:00.000Z;-36.100;-5.460;5.0;3.1;"mR";"Pedra Preta-RN";"UFRN";M
"bsb20101128102120";2010-11-28T10:21:20.000Z;-50.400;-7.470;0.0;4.2;"mR";"Redencao-PA";"UnB;IAG";M
"usp2010xhoa";2010-11-28T10:21:12.185Z;-50.060;-7.487;0.0;4.1;"mb";"Rio Maria/PA";"JRoberto";M
"usp2013xhoa";2010-11-28T10:21:12.185Z;-50.060;-7.487;0.0;4.1;"mb";"Rio Maria/PA";"JRoberto";M
"bsb20101031000000";2010-10-31T00:00:00.000Z;-40.510;-3.630;5.0;3.1;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20101026053418";2010-10-26T05:34:18.000Z;-49.990;-13.790;0.0;3.5;"mR";"StaCruzXingu-MT";"UnB";M
"bsb20101008202518";2010-10-08T20:25:18.000Z;-49.160;-13.770;2.0;4.2;"mb";"Mara Rosa-GO";"UnB";M
"bsb20101008201654";2010-10-08T20:16:54.000Z;-49.160;-13.771;1.4;5.0;"mb";"Mara Rosa-GO";"UnB;ISC";M
"bsb20101004190701";2010-10-04T19:07:01.000Z;-49.160;-13.720;5.0;3.6;"mR";"Mara Rosa-GO";"IAG;UnB";M
"bsb20100929195443";2010-09-29T19:54:43.000Z;-43.860;-16.730;0.0;2.8;"mR";"Montes Claros-MG";"UnB";M
"bsb20100821125705";2010-08-21T12:57:05.000Z;-50.010;-21.750;0.0;3.0;"mR";"Getulina;Macuco-SP";"IAG";M
"bsb20100701164419";2010-07-01T16:44:19.000Z;-40.650;-22.430;0.0;3.8;"mR";"Plataforma;RJ-RJ";"IAG";M
"bsb20100603112237";2010-06-03T11:22:37.000Z;-44.060;-19.560;0.0;2.9;"mR";"Matozinhos-MG";"UnB";M
"bsb20100601065847";2010-06-01T06:58:47.000Z;-39.500;-13.200;0.0;3.2;"mR";"Mutuipe-BA";"UnB";M
"bsb20100505051712";2010-05-05T05:17:12.000Z;-43.980;-21.190;0.0;2.9;"mR";"Barroso-MG";"UnB";M
"bsb20100426043300";2010-04-26T04:33:00.000Z;-51.370;-29.160;0.0;3.5;"mR";"Caxias do Sul-RS";"IPT";M
"bsb20100425230950";2010-04-25T23:09:50.000Z;-72.980;-6.820;17.0;4.9;"mb";"Acre-AC";"USGS";M
"bsb20100418234100";2010-04-18T23:41:00.000Z;-35.910;-8.570;0.0;2.8;"mR";"Cupira-PE";"UFRN";M
"bsb20100325103900";2010-03-25T10:39:00.000Z;-36.790;-5.970;0.0;2.9;"mR";"Sant.do Matos-RN";"UFRN";M
"bsb20100308231400";2010-03-08T23:14:00.000Z;-36.780;-8.460;0.0;3.2;"mR";"Alagoinha-PE";"UFRN";M
"bsb20100228022100";2010-02-28T02:21:00.000Z;-36.150;-8.300;0.0;2.9;"mR";"Sao Caetano-PE";"UFRN";M
"bsb20100227093505";2010-02-27T09:35:05.000Z;-56.700;-11.620;5.0;3.5;"mR";"PortoGauchos-MT";"UnB";M
"bsb20100224010413";2010-02-24T01:04:13.000Z;-56.700;-11.620;5.0;2.8;"mR";"PortoGauchos-MT";"UnB";M
"bsb20100128034529";2010-01-28T03:45:29.000Z;-43.950;-19.500;0.0;3.6;"mR";"BeloHorizonte-MG";"UnB";M
"bsb20100125021717";2010-01-25T02:17:17.000Z;-44.910;-16.220;0.0;3.3;"mR";"IcaraideMinas-MG";"UnB";M
"bsb20100122074808";2010-01-22T07:48:08.000Z;-47.810;-14.400;0.0;3.2;"mR";"Colinas doSul-GO";"UnB";M
"bsb20100113020652";2010-01-13T02:06:52.000Z;-56.700;-11.620;5.0;2.9;"mR";"Porto Gauchos-MT";"UnB";M
"bsb20100111155430";2010-01-11T15:54:30.000Z;-35.660;-5.550;10.0;4.3;"mR";"Taipu-RN";"UFRN;UnB;ISC";M
"bsb20100109181839";2010-01-09T18:18:39.000Z;-35.660;-5.550;10.0;3.5;"mR";"Taipu-RN";"UFRN;UnB";M
"bsb20091230164133";2009-12-30T16:41:33.000Z;-59.760;-2.330;5.0;3.0;"mR";"PresFigueired-AM";"UnB";M
"bsb20091221082500";2009-12-21T08:25:00.000Z;-40.650;-3.550;0.0;2.9;"mR";"Coreauh-CE";"UFRN";M
"bsb20091202023931";2009-12-02T02:39:31.000Z;-52.710;-10.370;5.0;3.5;"mR";"Sta.Cruz Xingu-MT";"UnB";M
"bsb20091129220515";2009-11-29T22:05:15.000Z;-57.630;-26.160;32.0;4.5;"mInd";"Lag.Ypoa; Paraguay-PY";"SJA/INPRES";M
"bsb20091126225545";2009-11-26T22:55:45.000Z;-43.000;0.760;5.0;4.0;"mR";"PlatafContin.-MA";"IAG";M
"bsb20091110174052";2009-11-10T17:40:52.000Z;-56.700;-27.500;15.0;3.5;"mInd";"Sur de Paraguay-AR";"SJA/INPRES";M
"bsb20090923052737";2009-09-23T05:27:37.000Z;-44.260;-15.060;5.0;2.8;"mR";"Itacarambi-MG";"UnB";M
"bsb20090909041146";2009-09-09T04:11:46.000Z;-61.430;-1.900;0.0;4.2;"mR";"Roraima-RR";"UnB";M
"bsb20090907001800";2009-09-07T00:18:00.000Z;-45.510;-23.450;0.0;3.3;"mR";"Paraibuna-SP";"IPT;UNESP-RC;IAG-ESAR";M
"bsb20090731205521";2009-07-31T20:55:21.000Z;-40.530;-3.620;5.0;3.4;"mR";"Alcantaras-CE";"UnB";M
"bsb20090724060713";2009-07-24T06:07:13.000Z;-56.700;-11.620;5.0;3.1;"mR";"Tabapora-MT";"UnB";M
"bsb20090630063956";2009-06-30T06:39:56.000Z;-56.700;-11.620;5.0;3.0;"mR";"Tabapora-MT";"UnB";M
"bsb20090615221545";2009-06-15T22:15:45.000Z;-55.800;-18.490;6.0;4.8;"mb";"Coxim-MS";"USGS;IAG";M
"bsb20090403033951";2009-04-03T03:39:51.000Z;-48.610;-11.650;5.0;3.2;"mR";"Peixe-TO";"UnB";M
"bsb20090209144500";2009-02-09T14:45:00.000Z;-40.510;-3.630;0.0;3.5;"mR";"S.da Meruoca-CE";"UFRN;UnB";M
"bsb20081219225520";2008-12-19T22:55:20.000Z;-49.580;-31.660;0.0;3.9;"mb";"Plataforma Torres-RS";"ISC";M
"bsb20081219000000";2008-12-19T00:00:00.000Z;-40.510;-3.630;0.0;3.5;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20081110065657";2008-11-10T06:56:57.000Z;-51.060;-29.020;0.0;3.0;"mR";"Caxias do Sul-RS";"UFRGS";M
"bsb20081007215109";2008-10-07T21:51:09.000Z;-56.240;-17.170;0.0;3.4;"mR";"B.de Melgaco-MT";"UnB";M
"bsb20080929151920";2008-09-29T15:19:20.000Z;-47.330;-19.900;0.0;3.1;"mR";"Uberaba-MG";"bsb";M
"bsb20080731031206";2008-07-31T03:12:06.000Z;-44.730;-13.730;0.0;2.9;"mR";"Correntina-BA";"UnB";M
"bsb20080614120000";2008-06-14T12:00:00.000Z;-51.350;-28.900;0.0;3.3;"mR";"NovaRoma Sul-RS";"UFRS";M
"bsb20080522210100";2008-05-22T21:01:00.000Z;-40.510;-3.630;0.0;3.0;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20080521192816";2008-05-21T19:28:16.000Z;-40.510;-3.630;0.0;3.9;"mR";"S.da Meruoca-CE";"UFRN;UnB;IAG";M
"bsb20080521192359";2008-05-21T19:23:59.000Z;-40.510;-3.630;5.0;3.8;"mm";"S.da Meruoca-CE";"UFRN;UnB;IAG;ISC";M
"bsb20080503090955";2008-05-03T09:09:55.000Z;-39.890;-22.480;0.0;3.4;"mR";"Plataf.Cont.-RJ";"IAG;IPT";M
"bsb20080501083600";2008-05-01T08:36:00.000Z;-40.510;-3.630;0.0;3.1;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20080423000048";2008-04-23T00:00:48.000Z;-45.410;-25.700;17.0;5.2;"mR";"Plataforma Continental-SP";"IAG;IPT;UnB;UNESP";M
"bsb20080420063954";2008-04-20T06:39:54.000Z;-40.890;-24.800;0.0;3.6;"mR";"Plataf.Continental-SP";"IAG;IPT";M
"bsb20080404170700";2008-04-04T17:07:00.000Z;-40.510;-3.630;0.0;3.5;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20080321062000";2008-03-21T06:20:00.000Z;-40.510;-3.630;0.0;2.9;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20080319221200";2008-03-19T22:12:00.000Z;-44.090;-15.070;1.0;3.8;"mR";"Itacarambi-MG";"UnB";M
"bsb20080305200300";2008-03-05T20:03:00.000Z;-40.510;-3.630;0.0;2.8;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20080301005800";2008-03-01T00:58:00.000Z;-40.510;-3.630;0.0;3.4;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20080229044800";2008-02-29T04:48:00.000Z;-40.510;-3.630;0.0;3.7;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20080217015700";2008-02-17T01:57:00.000Z;-40.510;-3.630;0.0;3.7;"mR";"Meruoca-CE";"bsb";M
"bsb20080208190514";2008-02-08T19:05:14.000Z;-44.890;-24.560;0.0;3.9;"mR";"Plataf.Cont.-SP";"IAG;UNESP-RC";M
"bsb20080202223600";2008-02-02T22:36:00.000Z;-40.510;-3.630;0.0;2.8;"mR";"S.da Meruoca-CE";"UFRN";M
"bsb20071209020328";2007-12-09T02:03:28.000Z;-44.295;-15.033;0.7;4.9;"mb";"Itacarambi-MG";"ISC; Chimpliganond etal.2010";M
"bsb20071031211555";2007-10-31T21:15:55.000Z;-48.120;3.500;0.0;5.1;"mb";"Plat. Continental-AP";"USGS";M
"bsb20071025223000";2007-10-25T22:30:00.000Z;-41.660;-11.350;0.0;3.0;"mI";"Joao Dourado-BA";"Jornal";M
"bsb20070913104002";2007-09-13T10:40:02.000Z;-38.050;-5.920;5.0;3.2;"mR";"Tabuleiro Grande-RN";"UFRN;IAG:ITR";M
"bsb20070718000000";2007-07-18T00:00:00.000Z;-72.670;-7.630;0.0;3.0;"mI";"CruzeiroSul-AC";"IAG";M
"bsb20070714053332";2007-07-14T05:33:32.000Z;-46.290;-19.560;0.0;3.5;"mR";"Ibia;Pratinha-MG";"UnB;IAG;UNESP-RC;IPT";M
"bsb20070524153058";2007-05-24T15:30:58.000Z;-44.300;-15.000;0.0;3.8;"mR";"Januaria-MG";"IAG;UnB;USGS";M
"bsb20070415020000";2007-04-15T02:00:00.000Z;-40.130;-3.230;0.0;2.9;"mR";"Morrinhos-CE";"UnB";M
"bsb20070328150400";2007-03-28T15:04:00.000Z;-36.580;-8.330;0.0;2.8;"mR";"Belo Jardim-PE";"IAG";M
"bsb20070327194549";2007-03-27T19:45:49.000Z;-46.880;-26.660;0.0;3.5;"mR";"Margem Cont.-SC";"IAG;UnB;IPT";M
"bsb20070326004417";2007-03-26T00:44:17.000Z;-36.160;-8.260;0.0;3.3;"mR";"Sao Caetano-PE";"UFRN;IAG";M
"bsb20070320142200";2007-03-20T14:22:00.000Z;-36.160;-8.260;0.0;3.4;"mR";"Sao Caetano-PE";"UFRN";M
"bsb20070320133852";2007-03-20T13:38:52.000Z;-36.161;-8.264;5.0;3.9;"mR";"Sao Caetano-PE";"UFRN;IAG";M
"bsb20061126021157";2006-11-26T02:11:57.000Z;-40.250;-22.040;0.0;3.6;"mR";"Margem Cont.-RJ";"IAG;UnB;IPT";M
"bsb20061116080806";2006-11-16T08:08:06.000Z;-39.780;-22.280;0.0;2.9;"mR";"Margem Cont.-RJ";"IAG";M
"bsb20060902235600";2006-09-02T23:56:00.000Z;-35.000;-5.000;0.0;4.0;"mR";"Plataforma-RN";"UFRN";M
"bsb20060901135500";2006-09-01T13:55:00.000Z;-36.160;-8.260;0.0;3.6;"mR";"Sao Caetano-PE";"UFRN";M
"bsb20060720172000";2006-07-20T17:20:00.000Z;-36.160;-8.260;0.0;3.3;"mR";"Sao Caetano-PE";"UFRN";M
"bsb20060628080000";2006-06-28T08:00:00.000Z;-38.290;-4.410;0.0;3.1;"mR";"Cascavel-CE";"UFRN";M
"bsb20060617011157";2006-06-17T01:11:57.000Z;-51.260;-22.230;0.0;3.2;"mR";"Regente Feijo-SP";"IAG;UnB;UNESP-RC;IPT";M
"bsb20060608162913";2006-06-08T16:29:13.000Z;-51.960;4.880;3.0;5.2;"mb";"Caiena-AP";"ISC;UnB;IAG";M
"bsb20060520042605";2006-05-20T04:26:05.000Z;-36.160;-8.260;6.0;3.9;"mR";"Sao Caetano-PE";"UFRN; Neto_etal.2009";M
"bsb20060514140746";2006-05-14T14:07:46.000Z;-42.580;-16.720;0.0;3.0;"mR";"Irapeh-MG";"UnB";M
"bsb20060422022919";2006-04-22T02:29:19.000Z;-53.300;-16.310;0.0;2.8;"mInd";"Guiratinga-MT";"IAG";M
"bsb20060329000000";2006-03-29T00:00:00.000Z;-40.110;-14.180;0.0;3.7;"mI";"Jequieh-BA";"UFRN";M
"bsb20060110190341";2006-01-10T19:03:41.000Z;-46.860;-21.640;0.0;3.0;"mR";"S.Jose do Rio Pardo-SP";"IAG;UnB;UNESP-RC;IPT";M
"bsb20060108015455";2006-01-08T01:54:55.000Z;-36.930;-10.070;0.0;3.4;"mR";"Sao Bras-AL";"UnB;UFRN;IAG";M
"bsb20060104225610";2006-01-04T22:56:10.000Z;-50.700;-24.430;0.0;3.3;"mR";"Telem.Borba-PR";"IAG;UNESP-RC;IPT;UnB";M
"bsb20060104225437";2006-01-04T22:54:37.000Z;-50.700;-24.410;0.0;4.1;"mR";"Telem.Borba-PR";"IAG;UNESP-RC;IPT;UnB";M
"bsb20050924203801";2005-09-24T20:38:01.000Z;-57.400;-11.880;0.0;3.9;"mR";"P.Gauchos-MT";"IAG";M
"bsb20050720164306";2005-07-20T16:43:06.000Z;-56.780;-11.600;0.0;4.3;"mR";"Porto dos Gauchos-MT";"UnB;IAG";M
"bsb20050710080703";2005-07-10T08:07:03.000Z;-54.960;-16.810;0.0;3.0;"mR";"Anhumas-MT";"IAG";M
"bsb20050618111000";2005-06-18T11:10:00.000Z;-38.360;-4.350;0.0;3.1;"mR";"Chorozinho-CE";"UFRN";M
"bsb20050606050100";2005-06-06T05:01:00.000Z;-38.360;-4.350;0.0;3.0;"mR";"Chorozinho-CE";"UFRN";M
"bsb20050408233422";2005-04-08T23:34:22.000Z;-47.290;-21.030;0.0;3.1;"mR";"SBenedAreias-SP";"IAG;IPT";M
"bsb20050402152517";2005-04-02T15:25:17.000Z;-48.500;-21.060;1.0;2.8;"mR";"Bebedouro-SP";"IAG;UNESP-RC";M
"bsb20050330114144";2005-03-30T11:41:44.000Z;-48.500;-21.060;1.0;2.9;"mR";"Bebedouro-SP";"IAG;UNESP-RC";M
"bsb20050323211159";2005-03-23T21:11:59.000Z;-56.760;-11.600;3.0;5.0;"mb";"Pto. dos Gauchos-MT";"UnB; Barros etal.2009";M
"bsb20041226003953";2004-12-26T00:39:53.000Z;-55.950;-16.220;0.0;3.2;"mR";"Barao Melgaco-MT";"IAG";M
"bsb20040824081449";2004-08-24T08:14:49.000Z;-38.480;-4.370;0.0;3.3;"mR";"Cascavel-CE";"UFRN;UnB;IAG";M
"bsb20040706144416";2004-07-06T14:44:16.000Z;-72.920;-3.200;15.0;4.0;"mb";"Peru/Brasil-AC";"ISC";M
"bsb20040624121832";2004-06-24T12:18:32.000Z;-61.870;-26.210;44.0;3.4;"mInd";"Argentina-AR";"SJA/INPRES";M
"bsb20040609123000";2004-06-09T12:30:00.000Z;-36.580;-8.330;0.0;2.9;"mR";"Belo Jardim-PE";"UFRN;IAG";M
"bsb20040601121100";2004-06-01T12:11:00.000Z;-36.580;-8.330;0.0;3.1;"mR";"Belo Jardim-PE";"UFRN;IAG";M
"bsb20040516142937";2004-05-16T14:29:37.000Z;-44.720;-25.220;0.0;3.9;"mR";"Margem Cont.-SP";"IAG;IPT;UNESP-RC";M
"bsb20040206055520";2004-02-06T05:55:20.000Z;-39.740;-4.980;0.0;2.8;"mR";"Guia-CE";"IAG";M
"bsb20040112045150";2004-01-12T04:51:50.000Z;-38.800;-6.570;0.0;3.2;"mR";"Icoh-CE";"IAG";M
"bsb20031203233347";2003-12-03T23:33:47.000Z;-34.280;-9.610;0.0;3.3;"mR";"Margem Cont.-AL";"IAG";M
"bsb20031115002027";2003-11-15T00:20:27.000Z;-50.040;-8.340;0.0;3.9;"mR";"Con.Araguaia-PA";"IAG";M
"bsb20031028232155";2003-10-28T23:21:55.000Z;-56.220;-17.380;0.0;3.5;"mR";"SSW-Pocone-MT";"IAG";M
"bsb20031028225457";2003-10-28T22:54:57.000Z;-56.220;-17.380;0.0;2.9;"mR";"SSW-Pocone-MT";"IAG";M
"bsb20030731152957";2003-07-31T15:29:57.000Z;-44.600;-13.580;0.0;2.9;"mR";"Correntina-BA";"IAG";M
"bsb20030731144340";2003-07-31T14:43:40.000Z;-44.590;-13.490;0.0;3.0;"mR";"Correntina-BA";"IAG";M
"bsb20030731113411";2003-07-31T11:34:11.000Z;-44.590;-13.540;0.0;2.9;"mR";"Correntina-BA";"IAG";M
"bsb20030726005121";2003-07-26T00:51:21.000Z;-42.360;-24.050;0.0;3.4;"mR";"Margem Cont.-SP";"IAG";M
"bsb20030714091537";2003-07-14T09:15:37.000Z;-47.620;-12.640;0.0;3.0;"mR";"Parana-TO";"IAG";M
"bsb20030714090838";2003-07-14T09:08:38.000Z;-47.680;-12.640;0.0;3.6;"mR";"Parana-TO";"IAG;UnB";M
"bsb20030623060906";2003-06-23T06:09:06.000Z;-41.730;-26.440;0.0;4.1;"mR";"Margem Cont.-SC";"IAG;UnB;IPT";M
"bsb20030523112811";2003-05-23T11:28:11.000Z;-46.420;-25.390;0.0;3.1;"mR";"Margem Cont.-PR";"IAG";M
"bsb20030517064003";2003-05-17T06:40:03.000Z;-46.210;-26.090;0.0;2.9;"mR";"Margem Cont.-PR";"IAG";M
"bsb20030511134538";2003-05-11T13:45:38.000Z;-54.290;-16.730;0.0;3.7;"mR";"Rondonopolis-MT";"IAG;UnB";M
"bsb20030504222757";2003-05-04T22:27:57.000Z;-44.810;-20.370;0.0;2.9;"mR";"Itaguara-MG";"IAG;UnB";M
"bsb20030416153618";2003-04-16T15:36:18.000Z;-39.860;-21.310;0.0;3.2;"mR";"Margem Cont.-RJ";"IAG";M
"bsb20030413112014";2003-04-13T11:20:14.000Z;-40.670;-22.270;0.0;3.3;"mR";"Margem Cont.-RJ";"IAG;UnB";M
"bsb20030316212941";2003-03-16T21:29:41.000Z;-46.190;-21.310;0.0;3.2;"mR";"Areado-MG";"IAG";M
"bsb20030226143202";2003-02-26T14:32:02.000Z;-35.870;-5.660;0.0;3.4;"mR";"Joao Camara-RN";"UFRN;IAG";M
"bsb20030125210000";2003-01-25T21:00:00.000Z;-40.220;-8.330;0.0;3.5;"mI";"S.Cruz Malta-PE";"UFRN";M
"bsb20030109031932";2003-01-09T03:19:32.000Z;-42.980;-23.830;0.0;3.5;"mR";"Margem Cont.-SP";"IAG;IPT";M
"bsb20021116012824";2002-11-16T01:28:24.000Z;-44.670;-20.270;0.0;3.4;"mR";"Itaguara-MG";"IAG;UnB;UNESP;IPT";M
"bsb20021027202325";2002-10-27T20:23:25.000Z;-49.780;-8.030;0.0;3.7;"mR";"NE Redencao-PA";"IAG;UnB";M
"bsb20021017131808";2002-10-17T13:18:08.000Z;-38.650;-12.560;0.0;2.9;"mInd";"Sto. Amaro-BA";"IAG";M
"bsb20021010210933";2002-10-10T21:09:33.000Z;-38.860;-12.800;0.0;3.6;"mR";"Amargosa-BA";"IAG;UnB";M
"bsb20021002055013";2002-10-02T05:50:13.000Z;-69.640;-10.260;0.0;4.0;"mR";"Guanabara-AC";"UnB";M
"bsb20021001175654";2002-10-01T17:56:54.000Z;-38.650;-12.560;0.0;2.8;"mInd";"Sto. Amaro-BA";"IAG";M
"bsb20020928093508";2002-09-28T09:35:08.000Z;-38.650;-12.560;0.0;3.7;"mR";"Sto. Amaro-BA";"IAG;UnB";M
"bsb20020920160301";2002-09-20T16:03:01.000Z;-38.650;-12.560;0.0;3.0;"mInd";"Sto. Amaro-BA";"IAG";M
"bsb20020826022919";2002-08-26T02:29:19.000Z;-47.010;-14.880;0.0;3.3;"mR";"Santa Rosa-GO";"UnB;IAG";M
"bsb20020823130200";2002-08-23T13:02:00.000Z;-35.960;-8.260;0.0;2.9;"mR";"Caruaru-PE";"UFRN;IAG";M
"bsb20020816111900";2002-08-16T11:19:00.000Z;-35.960;-8.260;0.0;2.8;"mR";"Caruaru-PE";"UFRN;IAG";M
"bsb20020729131900";2002-07-29T13:19:00.000Z;-35.960;-8.260;0.0;2.9;"mR";"Caruaru-PE";"UFRN;IAG";M
"bsb20020630213931";2002-06-30T21:39:31.000Z;-35.960;-8.260;0.0;3.8;"mR";"Caruaru-PE";"UFRN;IAG;UnB";M
"bsb20020604232712";2002-06-04T23:27:12.000Z;-45.830;-25.030;0.0;3.7;"mR";"Margem Cont.-SP";"IAG;UnB";M
"bsb20020519055718";2002-05-19T05:57:18.000Z;-49.630;-10.030;0.0;3.0;"mR";"Prox. Pium-TO";"UnB";M
"bsb20020518122212";2002-05-18T12:22:12.000Z;-49.000;-9.920;0.0;3.1;"mR";"Prox. Pium-TO";"UnB";M
"bsb20020506061202";2002-05-06T06:12:02.000Z;-44.030;-19.450;0.0;2.9;"mR";"Pedro Leopoldo-MG";"IAG;IPT;UnB";M
"bsb20011208020638";2001-12-08T02:06:38.000Z;-39.870;-9.870;0.0;3.1;"mR";"Jaguarari-BA";"MC";M
"bsb20010831185134";2001-08-31T18:51:34.000Z;-44.700;-20.010;0.0;3.1;"mR";"Igaratinga-MG";"UnB";M
"bsb20010824195618";2001-08-24T19:56:18.000Z;-40.370;-21.930;0.0;3.9;"mR";"Margem Cont.-RJ";"IAG;UnB";M
"bsb20010527095000";2001-05-27T09:50:00.000Z;-60.500;-1.300;0.0;3.7;"mR";"Balbina-AM";"UnB";M
"bsb20010524235500";2001-05-24T23:55:00.000Z;-39.910;-21.200;0.0;3.0;"mR";"Margem Cont.-RJ";"IAG;UnB";M
"bsb20010509003812";2001-05-09T00:38:12.000Z;-72.470;-9.890;22.0;3.7;"mb";"Peru-AC";"ISC";M
"bsb20010406102605";2001-04-06T10:26:05.000Z;-39.870;-9.870;0.0;3.0;"mR";"Jaguarari-BA";"IAG";M
"bsb20010226204200";2001-02-26T20:42:00.000Z;-38.290;-4.410;0.0;3.7;"mR";"Cascavel-CE";"IAG;UnB";M
"bsb20010123092131";2001-01-23T09:21:31.000Z;-39.420;-5.280;0.0;3.3;"mR";"Quixeramobim-CE";"IAG;UFRN";M
"bsb20010107035015";2001-01-07T03:50:15.000Z;-44.700;-17.700;0.0;3.4;"mR";"Pirapora-MG";"UnB";M
"bsb20001224051610";2000-12-24T05:16:10.000Z;-56.800;-11.500;0.0;3.5;"mR";"P.Gauchos-MT";"UnB;IAG";M
"bsb20001221044334";2000-12-21T04:43:34.000Z;-58.120;-26.150;0.0;2.8;"mR";"Paraguay-PY";"UnB";M
"bsb20001218013140";2000-12-18T01:31:40.000Z;-57.550;-27.220;0.0;2.8;"mR";"Paraguay-PY";"UnB";M
"bsb20001206174711";2000-12-06T17:47:11.000Z;-44.800;-24.120;0.0;3.2;"mR";"Margem Cont.-SP";"IAG";M
"bsb20001121215813";2000-11-21T21:58:13.000Z;-56.800;-11.500;0.0;3.5;"mR";"P.Gauchos-MT";"UnB";M
"bsb20001120093633";2000-11-20T09:36:33.000Z;-47.790;-16.010;0.0;4.2;"mR";"Sao Sebastiao-DF";"UnB;IAG;IPT;UFRN";M
"bsb20001110200508";2000-11-10T20:05:08.000Z;-38.400;-4.300;0.0;3.0;"mR";"Pacajus-CE";"UnB";M
"bsb20001017133745";2000-10-17T13:37:45.000Z;-40.430;-3.190;0.0;3.0;"mR";"Senador Sa-CE";"UFRN;UnB";M
"bsb20001006130412";2000-10-06T13:04:12.000Z;-40.430;-3.190;0.0;3.2;"mR";"Senador Sa-CE";"UFRN;UnB";M
"bsb20000928160409";2000-09-28T16:04:09.000Z;-49.060;-21.040;0.0;3.4;"mR";"Catigua-SP";"IAG;UnB;IPT";M
"bsb20000923015525";2000-09-23T01:55:25.000Z;-38.400;-4.300;0.0;3.1;"mR";"Pacajus-CE";"UnB";M
"bsb20000913073951";2000-09-13T07:39:51.000Z;-49.850;-12.020;0.0;3.4;"mR";"Gurupi-TO";"IAG;UnB";M
